CuttingID,OrderID,FactoryID,StyleID,DateKey,CuttingDate,CutQty,FabricUsedKG,MarkerEfficiencyPct
4882,129,3,22,20231023,2023-10-23,3493,946.28,88.1
4883,129,3,22,20231024,2023-10-24,2726,501.08,81.6
4884,129,3,22,20231025,2023-10-25,2838,584.78,79.8
4885,129,3,22,20231026,2023-10-26,2795,627.5,79.8
4886,129,3,22,20231028,2023-10-28,3241,666.64,83.7
4887,129,3,22,20231029,2023-10-29,3313,644.5,76.1
4888,130,2,61,20230417,2023-04-17,4044,793.51,87.7
4889,130,2,61,20230418,2023-04-18,4244,891.74,80.9
4890,130,2,61,20230419,2023-04-19,4192,1104.34,84.4
4891,130,2,61,20230420,2023-04-20,3952,781.57,89.3
4892,130,2,61,20230422,2023-04-22,3179,821.88,85.5
4893,130,2,61,20230423,2023-04-23,4399,862.14,81.6
4894,130,2,61,20230424,2023-04-24,3148,617.1,83.0
4895,130,2,61,20230425,2023-04-25,4382,798.94,83.9
4896,130,2,61,20230426,2023-04-26,4594,970.38,84.5
4897,130,2,61,20230427,2023-04-27,5409,1452.78,87.5
4898,130,2,61,20230429,2023-04-29,2141,473.16,81.1
4899,130,2,61,20230430,2023-04-30,3741,841.73,83.2
4900,130,2,61,20230501,2023-05-01,4186,917.34,81.5
4901,130,2,61,20230502,2023-05-02,2876,521.48,75.7
4902,130,2,61,20230503,2023-05-03,5521,1421.43,86.8
4903,130,2,61,20230504,2023-05-04,5167,1078.69,79.8
4904,130,2,61,20230506,2023-05-06,5099,1345.65,82.3
4905,130,2,61,20230507,2023-05-07,4963,1192.36,81.5
4906,130,2,61,20230508,2023-05-08,3359,887.16,84.6
4907,130,2,61,20230509,2023-05-09,4550,895.38,84.0
4908,130,2,61,20230510,2023-05-10,3954,712.87,82.3
4909,130,2,61,20230511,2023-05-11,2775,692.59,85.7
4910,130,2,61,20230513,2023-05-13,4857,1183.16,78.2
4911,130,2,61,20230514,2023-05-14,4339,858.08,86.7
4912,130,2,61,20230515,2023-05-15,3478,721.54,76.8
4913,130,2,61,20230516,2023-05-16,4616,1050.68,78.1
4914,130,2,61,20230517,2023-05-17,3643,858.34,84.6
4915,130,2,61,20230518,2023-05-18,4112,781.31,86.9
4916,130,2,61,20230520,2023-05-20,2236,417.31,84.7
4917,130,2,61,20230521,2023-05-21,2071,408.95,80.2
4918,130,2,61,20230522,2023-05-22,4118,887.14,83.9
4919,130,2,61,20230523,2023-05-23,1514,293.91,84.3
4920,130,2,61,20230524,2023-05-24,2147,512.4,83.9
4921,131,2,16,20240519,2024-05-19,419,106.75,86.1
4922,131,2,16,20240520,2024-05-20,630,174.63,85.3
4923,131,2,16,20240521,2024-05-21,413,99.33,91.0
4924,131,2,16,20240522,2024-05-22,591,117.88,84.4
4925,131,2,16,20240523,2024-05-23,634,163.06,81.2
4926,131,2,16,20240525,2024-05-25,628,125.41,89.5
4927,131,2,16,20240526,2024-05-26,604,139.04,89.1
4928,131,2,16,20240527,2024-05-27,285,63.63,84.7
4929,131,2,16,20240528,2024-05-28,423,109.76,89.2
4930,131,2,16,20240529,2024-05-29,529,119.03,80.5
4931,131,2,16,20240530,2024-05-30,481,128.76,86.7
4932,131,2,16,20240601,2024-06-01,797,180.94,81.3
4933,131,2,16,20240602,2024-06-02,610,170.16,84.1
4934,131,2,16,20240603,2024-06-03,667,145.72,81.1
4935,131,2,16,20240604,2024-06-04,505,106.23,80.0
4936,131,2,16,20240605,2024-06-05,380,95.98,83.6
4937,131,2,16,20240606,2024-06-06,419,83.53,79.3
4938,131,2,16,20240608,2024-06-08,85,22.02,83.8
4939,131,2,16,20240609,2024-06-09,677,174.61,83.2
4940,131,2,16,20240610,2024-06-10,379,87.01,83.2
4941,131,2,16,20240611,2024-06-11,651,133.52,80.7
4942,131,2,16,20240612,2024-06-12,527,102.13,84.9
4943,131,2,16,20240613,2024-06-13,697,138.66,86.1
4944,131,2,16,20240615,2024-06-15,380,76.83,78.0
4945,131,2,16,20240616,2024-06-16,389,91.07,82.0
4946,131,2,16,20240617,2024-06-17,427,80.42,85.1
4947,131,2,16,20240618,2024-06-18,337,83.38,77.3
4948,131,2,16,20240619,2024-06-19,510,116.78,80.6
4949,131,2,16,20240620,2024-06-20,428,90.72,85.8
4950,131,2,16,20240622,2024-06-22,354,74.99,85.5
4951,131,2,16,20240623,2024-06-23,611,115.56,87.6
4952,131,2,16,20240624,2024-06-24,518,95.58,78.3
4953,131,2,16,20240625,2024-06-25,438,89.68,81.0
4954,131,2,16,20240626,2024-06-26,368,90.73,80.4
4955,131,2,16,20240627,2024-06-27,638,153.54,81.8
4956,132,1,9,20230809,2023-08-09,2032,485.05,82.5
4957,132,1,9,20230810,2023-08-10,1483,382.49,79.9
4958,132,1,9,20230812,2023-08-12,1399,295.72,79.8
4959,132,1,9,20230813,2023-08-13,2876,610.25,83.3
4960,132,1,9,20230814,2023-08-14,2146,461.35,83.4
4961,132,1,9,20230815,2023-08-15,2024,499.56,83.1
4962,132,1,9,20230816,2023-08-16,1361,339.59,83.4
4963,132,1,9,20230817,2023-08-17,1254,262.5,78.3
4964,132,1,9,20230819,2023-08-19,2189,604.35,78.8
4965,132,1,9,20230820,2023-08-20,1879,470.61,78.4
4966,132,1,9,20230821,2023-08-21,1311,260.93,77.2
4967,132,1,9,20230822,2023-08-22,1693,323.73,74.5
4968,132,1,9,20230823,2023-08-23,1595,315.48,78.7
4969,132,1,9,20230824,2023-08-24,1468,374.79,77.1
4970,132,1,9,20230826,2023-08-26,2032,375.26,74.2
4971,132,1,9,20230827,2023-08-27,2460,627.55,78.6
4972,132,1,9,20230828,2023-08-28,2636,584.68,79.4
4973,132,1,9,20230829,2023-08-29,1262,261.42,79.4
4974,132,1,9,20230830,2023-08-30,2878,539.63,81.0
4975,132,1,9,20230831,2023-08-31,1755,394.85,80.1
4976,132,1,9,20230902,2023-09-02,2581,623.05,86.8
4977,132,1,9,20230903,2023-09-03,2071,466.08,79.0
4978,132,1,9,20230904,2023-09-04,2463,689.21,79.4
4979,132,1,9,20230905,2023-09-05,2426,626.24,76.7
4980,132,1,9,20230906,2023-09-06,1515,328.84,77.8
4981,132,1,9,20230907,2023-09-07,1459,354.39,81.1
4982,132,1,9,20230909,2023-09-09,2457,581.54,83.4
4983,132,1,9,20230910,2023-09-10,1260,235.12,82.2
4984,132,1,9,20230911,2023-09-11,1715,419.38,82.3
4985,132,1,9,20230912,2023-09-12,1617,325.38,82.1
4986,132,1,9,20230913,2023-09-13,2373,573.83,83.9
4987,132,1,9,20230914,2023-09-14,1119,295.96,84.9
4988,132,1,9,20230916,2023-09-16,1807,344.21,79.8
4989,132,1,9,20230917,2023-09-17,2305,559.24,83.4
4990,132,1,9,20230918,2023-09-18,2450,523.28,79.7
4991,132,1,9,20230919,2023-09-19,2441,495.07,82.7
4992,132,1,9,20230920,2023-09-20,1623,366.79,79.1
4993,132,1,9,20230921,2023-09-21,1805,341.79,79.8
4994,133,2,55,20220731,2022-07-31,2225,599.74,82.0
4995,133,2,55,20220801,2022-08-01,2301,513.26,87.1
4996,133,2,55,20220802,2022-08-02,2339,556.35,85.5
4997,133,2,55,20220803,2022-08-03,3562,791.32,87.2
4998,133,2,55,20220804,2022-08-04,2834,533.53,80.7
4999,133,2,55,20220806,2022-08-06,4438,908.27,79.1
5000,133,2,55,20220807,2022-08-07,3307,600.65,84.4
5001,133,2,55,20220808,2022-08-08,3172,746.81,78.5
5002,133,2,55,20220809,2022-08-09,4590,1121.44,79.8
5003,133,2,55,20220810,2022-08-10,3837,896.38,80.2
5004,133,2,55,20220811,2022-08-11,2971,617.28,77.8
5005,133,2,55,20220813,2022-08-13,3151,800.5,81.9
5006,133,2,55,20220814,2022-08-14,4557,1134.23,80.1
5007,133,2,55,20220815,2022-08-15,2392,451.8,85.4
5008,133,2,55,20220816,2022-08-16,3379,644.99,84.7
5009,133,2,55,20220817,2022-08-17,2964,548.58,77.3
5010,133,2,55,20220818,2022-08-18,1376,249.75,81.5
5011,133,2,55,20220820,2022-08-20,2984,768.34,83.7
5012,133,2,55,20220821,2022-08-21,4923,941.18,80.9
5013,133,2,55,20220822,2022-08-22,2045,506.77,83.2
5014,133,2,55,20220823,2022-08-23,2086,436.77,88.3
5015,133,2,55,20220824,2022-08-24,3235,887.24,79.8
5016,133,2,55,20220825,2022-08-25,3414,880.01,82.4
5017,133,2,55,20220827,2022-08-27,3425,633.09,84.7
5018,133,2,55,20220828,2022-08-28,2947,539.28,83.0
5019,133,2,55,20220829,2022-08-29,2377,581.14,79.4
5020,133,2,55,20220830,2022-08-30,3248,801.21,89.1
5021,133,2,55,20220831,2022-08-31,3600,648.29,81.8
5022,133,2,55,20220901,2022-09-01,1919,428.18,77.1
5023,133,2,55,20220903,2022-09-03,3056,683.71,77.5
5024,133,2,55,20220904,2022-09-04,1336,367.01,79.5
5025,133,2,55,20220905,2022-09-05,3185,655.06,86.4
5026,133,2,55,20220906,2022-09-06,2178,420.71,81.4
5027,133,2,55,20220907,2022-09-07,2186,441.87,85.7
5028,133,2,55,20220908,2022-09-08,4119,824.2,80.5
5029,133,2,55,20220910,2022-09-10,4054,1030.44,75.4
5030,133,2,55,20220911,2022-09-11,2776,668.77,81.4
5031,133,2,55,20220912,2022-09-12,2665,493.37,82.4
5032,133,2,55,20220913,2022-09-13,3755,768.53,91.7
5033,133,2,55,20220914,2022-09-14,4671,1043.19,83.3
5034,134,2,21,20240319,2024-03-19,822,185.15,85.8
5035,134,2,21,20240320,2024-03-20,1156,263.72,75.7
5036,134,2,21,20240321,2024-03-21,1291,249.5,80.5
5037,134,2,21,20240323,2024-03-23,595,121.43,83.9
5038,134,2,21,20240324,2024-03-24,1549,376.29,85.9
5039,134,2,21,20240325,2024-03-25,1052,280.52,83.7
5040,134,2,21,20240326,2024-03-26,1117,265.99,88.4
5041,134,2,21,20240327,2024-03-27,1534,406.73,88.0
5042,134,2,21,20240328,2024-03-28,305,84.04,88.0
5043,134,2,21,20240330,2024-03-30,850,221.4,82.0
5044,134,2,21,20240331,2024-03-31,1036,232.31,84.3
5045,134,2,21,20240401,2024-04-01,1231,241.44,90.2
5046,134,2,21,20240402,2024-04-02,1437,298.71,82.7
5047,134,2,21,20240403,2024-04-03,848,170.6,87.4
5048,134,2,21,20240404,2024-04-04,891,246.08,87.0
5049,134,2,21,20240406,2024-04-06,1196,246.25,90.3
5050,134,2,21,20240407,2024-04-07,1162,284.45,92.7
5051,134,2,21,20240408,2024-04-08,820,218.67,86.9
5052,134,2,21,20240409,2024-04-09,764,159.54,83.9
5053,134,2,21,20240410,2024-04-10,754,154.34,85.4
5054,134,2,21,20240411,2024-04-11,778,182.97,85.3
5055,134,2,21,20240413,2024-04-13,1219,274.87,87.0
5056,134,2,21,20240414,2024-04-14,1465,344.29,84.1
5057,134,2,21,20240415,2024-04-15,1961,544.69,84.3
5058,134,2,21,20240416,2024-04-16,1579,398.09,83.4
5059,134,2,21,20240417,2024-04-17,1086,236.1,85.4
5060,134,2,21,20240418,2024-04-18,1075,266.32,85.3
5061,134,2,21,20240420,2024-04-20,774,211.05,93.6
5062,134,2,21,20240421,2024-04-21,876,243.16,86.3
5063,134,2,21,20240422,2024-04-22,704,179.29,83.2
5064,134,2,21,20240423,2024-04-23,457,107.23,86.6
5065,134,2,21,20240424,2024-04-24,985,200.09,87.8
5066,134,2,21,20240425,2024-04-25,926,207.5,86.7
5067,134,2,21,20240427,2024-04-27,575,141.33,88.6
5068,134,2,21,20240428,2024-04-28,1332,276.46,92.4
5069,134,2,21,20240429,2024-04-29,713,129.87,88.9
5070,134,2,21,20240430,2024-04-30,1238,280.84,83.4
5071,134,2,21,20240501,2024-05-01,714,161.98,91.8
5072,134,2,21,20240502,2024-05-02,549,150.44,89.1
5073,134,2,21,20240504,2024-05-04,1209,289.22,86.0
5074,134,2,21,20240505,2024-05-05,1054,232.32,87.8
5075,134,2,21,20240506,2024-05-06,1398,377.72,88.2
5076,134,2,21,20240507,2024-05-07,1086,284.54,91.0
5077,134,2,21,20240508,2024-05-08,1362,315.16,91.0
5078,134,2,21,20240509,2024-05-09,959,172.83,86.3
5079,134,2,21,20240511,2024-05-11,1241,316.32,83.2
5080,134,2,21,20240512,2024-05-12,1089,292.85,82.7
5081,134,2,21,20240513,2024-05-13,758,206.43,89.5
5082,134,2,21,20240514,2024-05-14,1254,324.31,87.0
5083,134,2,21,20240515,2024-05-15,1242,275.67,86.2
5084,134,2,21,20240516,2024-05-16,1296,318.43,84.9
5085,134,2,21,20240518,2024-05-18,1680,445.83,85.1
5086,134,2,21,20240519,2024-05-19,973,181.24,89.7
5087,134,2,21,20240520,2024-05-20,1977,454.99,87.6
5088,134,2,21,20240521,2024-05-21,1002,189.62,84.4
5089,134,2,21,20240522,2024-05-22,783,172.0,83.6
5090,134,2,21,20240523,2024-05-23,823,215.47,88.9
5091,135,1,76,20230927,2023-09-27,953,189.78,83.3
5092,135,1,76,20230928,2023-09-28,953,189.54,89.2
5093,135,1,76,20230930,2023-09-30,1260,335.19,84.9
5094,135,1,76,20231001,2023-10-01,1011,255.1,87.7
5095,135,1,76,20231002,2023-10-02,995,267.0,87.6
5096,135,1,76,20231003,2023-10-03,517,120.89,89.4
5097,135,1,76,20231004,2023-10-04,986,187.38,88.6
5098,135,1,76,20231005,2023-10-05,966,221.09,86.2
5099,135,1,76,20231007,2023-10-07,668,124.19,93.4
5100,135,1,76,20231008,2023-10-08,485,125.68,92.0
5101,135,1,76,20231009,2023-10-09,1389,305.08,87.9
5102,135,1,76,20231010,2023-10-10,1161,318.92,85.7
5103,135,1,76,20231011,2023-10-11,974,246.73,85.7
5104,135,1,76,20231012,2023-10-12,1169,298.17,86.9
5105,135,1,76,20231014,2023-10-14,1505,321.37,88.6
5106,135,1,76,20231015,2023-10-15,1567,410.9,83.7
5107,135,1,76,20231016,2023-10-16,1218,274.49,87.4
5108,135,1,76,20231017,2023-10-17,1488,378.55,91.9
5109,135,1,76,20231018,2023-10-18,633,170.87,86.1
5110,135,1,76,20231019,2023-10-19,787,152.54,86.7
5111,135,1,76,20231021,2023-10-21,930,226.86,87.5
5112,135,1,76,20231022,2023-10-22,1207,242.34,85.5
5113,135,1,76,20231023,2023-10-23,914,227.39,90.5
5114,135,1,76,20231024,2023-10-24,1159,256.91,87.1
5115,135,1,76,20231025,2023-10-25,664,175.05,88.5
5116,135,1,76,20231026,2023-10-26,1518,351.02,85.4
5117,135,1,76,20231028,2023-10-28,1628,441.37,90.2
5118,135,1,76,20231029,2023-10-29,1339,315.19,89.6
5119,135,1,76,20231030,2023-10-30,1279,287.79,85.0
5120,136,3,67,20241012,2024-10-12,3541,904.9,89.7
5121,136,3,67,20241013,2024-10-13,2525,613.81,82.0
5122,136,3,67,20241014,2024-10-14,3785,743.9,78.8
5123,136,3,67,20241015,2024-10-15,2976,562.77,76.8
5124,136,3,67,20241016,2024-10-16,5303,1229.64,87.6
5125,136,3,67,20241017,2024-10-17,3150,817.98,82.0
5126,136,3,67,20241019,2024-10-19,2371,460.62,86.0
5127,136,3,67,20241020,2024-10-20,3738,951.75,82.2
5128,136,3,67,20241021,2024-10-21,4283,1125.38,84.7
5129,136,3,67,20241022,2024-10-22,4378,983.66,80.1
5130,136,3,67,20241023,2024-10-23,3428,703.3,83.5
5131,136,3,67,20241024,2024-10-24,2560,563.53,82.7
5132,136,3,67,20241026,2024-10-26,3380,846.33,78.3
5133,136,3,67,20241027,2024-10-27,3072,594.32,85.0
5134,136,3,67,20241028,2024-10-28,4080,817.35,86.2
5135,136,3,67,20241029,2024-10-29,2154,549.61,81.6
5136,136,3,67,20241030,2024-10-30,4451,967.86,84.7
5137,136,3,67,20241031,2024-10-31,1811,427.4,85.3
5138,136,3,67,20241102,2024-11-02,2931,744.29,82.8
5139,136,3,67,20241103,2024-11-03,3717,695.21,83.8
5140,136,3,67,20241104,2024-11-04,3774,785.11,86.3
5141,136,3,67,20241105,2024-11-05,2379,527.28,80.4
5142,136,3,67,20241106,2024-11-06,3660,767.07,88.3
5143,136,3,67,20241107,2024-11-07,4057,768.68,84.0
5144,136,3,67,20241109,2024-11-09,3194,680.55,79.1
5145,136,3,67,20241110,2024-11-10,4105,850.55,81.8
5146,136,3,67,20241111,2024-11-11,2127,446.44,80.4
5147,136,3,67,20241112,2024-11-12,3703,792.75,81.2
5148,136,3,67,20241113,2024-11-13,3919,911.78,82.1
5149,136,3,67,20241114,2024-11-14,4770,1153.65,88.3
5150,136,3,67,20241116,2024-11-16,4822,1270.97,79.3
5151,136,3,67,20241117,2024-11-17,1695,323.74,87.4
5152,136,3,67,20241118,2024-11-18,3309,790.45,83.6
5153,136,3,67,20241119,2024-11-19,2517,678.03,80.5
5154,136,3,67,20241120,2024-11-20,2543,694.33,84.5
5155,136,3,67,20241121,2024-11-21,2583,716.85,89.1
5156,136,3,67,20241123,2024-11-23,1220,283.32,84.7
5157,136,3,67,20241124,2024-11-24,1153,315.43,81.3
5158,136,3,67,20241125,2024-11-25,2908,631.47,88.2
5159,137,1,46,20221124,2022-11-24,1898,520.49,78.9
5160,137,1,46,20221126,2022-11-26,3208,870.49,79.4
5161,137,1,46,20221127,2022-11-27,5692,1583.68,81.9
5162,137,1,46,20221128,2022-11-28,5544,1180.01,86.7
5163,137,1,46,20221129,2022-11-29,5800,1570.04,80.2
5164,137,1,46,20221130,2022-11-30,5754,1317.68,82.6
5165,137,1,46,20221201,2022-12-01,7050,1526.88,81.9
5166,137,1,46,20221203,2022-12-03,6128,1705.52,82.3
5167,137,1,46,20221204,2022-12-04,5126,1264.39,81.2
5168,137,1,46,20221205,2022-12-05,5349,982.41,87.0
5169,137,1,46,20221206,2022-12-06,2102,529.6,85.8
5170,137,1,46,20221207,2022-12-07,4031,945.32,84.6
5171,137,1,46,20221208,2022-12-08,6307,1174.51,83.1
5172,137,1,46,20221210,2022-12-10,5930,1475.57,83.6
5173,137,1,46,20221211,2022-12-11,3993,907.27,88.0
5174,137,1,46,20221212,2022-12-12,5510,1326.36,84.8
5175,137,1,46,20221213,2022-12-13,5162,1268.11,78.5
5176,137,1,46,20221214,2022-12-14,2273,486.34,92.4
5177,137,1,46,20221215,2022-12-15,3517,816.61,85.4
5178,137,1,46,20221217,2022-12-17,6002,1175.17,91.0
5179,137,1,46,20221218,2022-12-18,3152,765.74,83.5
5180,138,2,74,20240810,2024-08-10,817,217.17,87.3
5181,138,2,74,20240811,2024-08-11,1014,241.61,89.5
5182,138,2,74,20240812,2024-08-12,508,115.41,90.5
5183,138,2,74,20240813,2024-08-13,423,116.43,91.2
5184,138,2,74,20240814,2024-08-14,1106,295.07,85.1
5185,138,2,74,20240815,2024-08-15,530,101.66,89.7
5186,138,2,74,20240817,2024-08-17,440,96.47,83.6
5187,138,2,74,20240818,2024-08-18,649,150.54,88.9
5188,138,2,74,20240819,2024-08-19,661,159.65,83.4
5189,138,2,74,20240820,2024-08-20,982,263.79,93.6
5190,138,2,74,20240821,2024-08-21,1206,224.93,86.1
5191,138,2,74,20240822,2024-08-22,891,233.79,89.0
5192,138,2,74,20240824,2024-08-24,443,84.64,85.0
5193,138,2,74,20240825,2024-08-25,610,125.97,90.2
5194,138,2,74,20240826,2024-08-26,748,158.25,89.2
5195,138,2,74,20240827,2024-08-27,1159,222.63,86.5
5196,138,2,74,20240828,2024-08-28,669,170.34,86.8
5197,138,2,74,20240829,2024-08-29,780,173.12,83.0
5198,138,2,74,20240831,2024-08-31,911,173.83,89.8
5199,138,2,74,20240901,2024-09-01,921,213.25,89.8
5200,138,2,74,20240902,2024-09-02,1455,300.86,86.5
5201,138,2,74,20240903,2024-09-03,423,114.0,80.8
5202,138,2,74,20240904,2024-09-04,840,178.97,88.4
5203,138,2,74,20240905,2024-09-05,638,131.12,84.1
5204,138,2,74,20240907,2024-09-07,912,196.65,88.8
5205,138,2,74,20240908,2024-09-08,916,247.83,82.8
5206,138,2,74,20240909,2024-09-09,733,162.24,85.4
5207,138,2,74,20240910,2024-09-10,512,94.02,88.1
5208,138,2,74,20240911,2024-09-11,1476,410.29,86.5
5209,138,2,74,20240912,2024-09-12,495,124.89,89.6
5210,138,2,74,20240914,2024-09-14,986,221.0,85.7
5211,138,2,74,20240915,2024-09-15,1417,272.56,86.4
5212,138,2,74,20240916,2024-09-16,939,184.67,88.8
5213,138,2,74,20240917,2024-09-17,1039,206.31,81.6
5214,138,2,74,20240918,2024-09-18,835,222.41,89.4
5215,138,2,74,20240919,2024-09-19,1189,233.41,90.2
5216,138,2,74,20240921,2024-09-21,835,214.46,86.7
5217,138,2,74,20240922,2024-09-22,938,215.51,89.3
5218,138,2,74,20240923,2024-09-23,860,156.62,87.8
5219,138,2,74,20240924,2024-09-24,1107,249.21,88.5
5220,138,2,74,20240925,2024-09-25,625,112.84,88.3
5221,138,2,74,20240926,2024-09-26,559,110.66,87.1
5222,138,2,74,20240928,2024-09-28,965,253.95,88.4
5223,138,2,74,20240929,2024-09-29,1208,286.91,89.2
5224,138,2,74,20240930,2024-09-30,844,207.26,86.7
5225,139,3,14,20250918,2025-09-18,4228,921.68,80.0
5226,139,3,14,20250920,2025-09-20,5305,1073.12,75.2
5227,139,3,14,20250921,2025-09-21,5687,1078.83,81.6
5228,139,3,14,20250922,2025-09-22,1157,317.64,82.5
5229,139,3,14,20250923,2025-09-23,4840,1251.03,75.3
5230,139,3,14,20250924,2025-09-24,5202,1315.64,83.3
5231,139,3,14,20250925,2025-09-25,3557,752.93,79.9
5232,139,3,14,20250927,2025-09-27,5613,1358.72,83.2
5233,139,3,14,20250928,2025-09-28,5003,1335.81,81.1
5234,139,3,14,20250929,2025-09-29,5824,1226.83,79.8
5235,139,3,14,20250930,2025-09-30,4876,957.81,81.6
5236,139,3,14,20251001,2025-10-01,4224,1118.24,78.8
5237,139,3,14,20251002,2025-10-02,3183,763.29,77.4
5238,139,3,14,20251004,2025-10-04,3606,978.78,82.8
5239,139,3,14,20251005,2025-10-05,4476,1202.97,82.2
5240,139,3,14,20251006,2025-10-06,3160,754.98,79.7
5241,139,3,14,20251007,2025-10-07,4494,1066.77,80.2
5242,139,3,14,20251008,2025-10-08,5346,1367.1,83.3
5243,139,3,14,20251009,2025-10-09,3633,923.39,83.3
5244,139,3,14,20251011,2025-10-11,4546,999.54,78.2
5245,139,3,14,20251012,2025-10-12,4737,960.35,80.7
5246,139,3,14,20251013,2025-10-13,6363,1461.41,76.8
5247,139,3,14,20251014,2025-10-14,1774,410.65,81.9
5248,139,3,14,20251015,2025-10-15,5150,1432.56,79.2
5249,139,3,14,20251016,2025-10-16,2452,448.05,81.6
5250,139,3,14,20251018,2025-10-18,2966,569.93,85.5
5251,140,3,24,20240219,2024-02-19,3271,696.38,79.7
5252,140,3,24,20240220,2024-02-20,2466,500.82,78.2
5253,140,3,24,20240221,2024-02-21,2268,564.57,81.8
5254,140,3,24,20240222,2024-02-22,1973,473.54,75.7
5255,140,3,24,20240224,2024-02-24,2500,498.79,77.2
5256,140,3,24,20240225,2024-02-25,2775,733.24,76.2
5257,140,3,24,20240226,2024-02-26,3092,657.56,80.6
5258,140,3,24,20240227,2024-02-27,2222,555.25,78.9
5259,140,3,24,20240228,2024-02-28,4447,1047.08,81.4
5260,140,3,24,20240229,2024-02-29,1782,384.97,82.5
5261,140,3,24,20240302,2024-03-02,2231,447.78,82.5
5262,140,3,24,20240303,2024-03-03,2225,598.8,82.0
5263,140,3,24,20240304,2024-03-04,2329,424.12,80.0
5264,140,3,24,20240305,2024-03-05,2587,609.53,76.8
5265,140,3,24,20240306,2024-03-06,2001,403.01,85.6
5266,140,3,24,20240307,2024-03-07,1706,409.01,86.9
5267,140,3,24,20240309,2024-03-09,2832,539.92,79.9
5268,140,3,24,20240310,2024-03-10,4051,1065.16,82.5
5269,140,3,24,20240311,2024-03-11,1910,362.49,81.2
5270,140,3,24,20240312,2024-03-12,4738,1233.39,82.1
5271,140,3,24,20240313,2024-03-13,244,50.87,81.0
5272,140,3,24,20240314,2024-03-14,1193,264.04,83.3
5273,140,3,24,20240316,2024-03-16,2826,648.56,85.5
5274,140,3,24,20240317,2024-03-17,1442,318.64,81.0
5275,140,3,24,20240318,2024-03-18,3973,977.38,84.1
5276,140,3,24,20240319,2024-03-19,1983,468.03,77.3
5277,140,3,24,20240320,2024-03-20,3829,908.01,82.5
5278,140,3,24,20240321,2024-03-21,2056,573.85,84.3
5279,140,3,24,20240323,2024-03-23,2142,434.33,81.0
5280,140,3,24,20240324,2024-03-24,3956,780.14,77.8
5281,140,3,24,20240325,2024-03-25,3353,918.3,79.3
5282,140,3,24,20240326,2024-03-26,2671,629.66,84.6
5283,140,3,24,20240327,2024-03-27,2775,723.59,76.2
5284,140,3,24,20240328,2024-03-28,2545,598.52,82.6
5285,140,3,24,20240330,2024-03-30,3077,830.48,81.3
5286,140,3,24,20240331,2024-03-31,2646,583.36,83.6
5287,140,3,24,20240401,2024-04-01,1291,302.79,82.1
5288,141,2,58,20250120,2025-01-20,1440,366.8,76.0
5289,141,2,58,20250121,2025-01-21,747,157.57,77.6
5290,141,2,58,20250122,2025-01-22,716,197.12,86.1
5291,141,2,58,20250123,2025-01-23,908,203.59,78.8
5292,141,2,58,20250125,2025-01-25,1098,277.61,86.5
5293,141,2,58,20250126,2025-01-26,1032,209.8,76.9
5294,141,2,58,20250127,2025-01-27,1135,317.53,87.5
5295,141,2,58,20250128,2025-01-28,1683,328.49,81.7
5296,141,2,58,20250129,2025-01-29,1168,211.99,80.5
5297,141,2,58,20250130,2025-01-30,1659,387.02,79.1
5298,141,2,58,20250201,2025-02-01,528,102.99,83.5
5299,141,2,58,20250202,2025-02-02,1594,298.71,85.1
5300,141,2,58,20250203,2025-02-03,1015,276.52,79.3
5301,141,2,58,20250204,2025-02-04,1377,260.41,80.5
5302,141,2,58,20250205,2025-02-05,789,214.51,80.8
5303,141,2,58,20250206,2025-02-06,1777,450.45,86.0
5304,141,2,58,20250208,2025-02-08,1641,360.33,75.2
5305,141,2,58,20250209,2025-02-09,1438,300.17,87.0
5306,141,2,58,20250210,2025-02-10,1850,449.55,78.6
5307,141,2,58,20250211,2025-02-11,1644,392.99,83.7
5308,141,2,58,20250212,2025-02-12,1432,277.78,82.5
5309,141,2,58,20250213,2025-02-13,1127,262.58,78.5
5310,141,2,58,20250215,2025-02-15,494,134.94,76.6
5311,141,2,58,20250216,2025-02-16,952,204.14,84.1
5312,141,2,58,20250217,2025-02-17,1478,336.91,85.0
5313,141,2,58,20250218,2025-02-18,1891,387.71,80.8
5314,141,2,58,20250219,2025-02-19,1431,321.55,81.8
5315,141,2,58,20250220,2025-02-20,886,177.2,80.6
5316,141,2,58,20250222,2025-02-22,1094,261.03,80.1
5317,141,2,58,20250223,2025-02-23,920,185.64,79.4
5318,141,2,58,20250224,2025-02-24,1432,283.73,83.2
5319,141,2,58,20250225,2025-02-25,1131,206.31,78.0
5320,141,2,58,20250226,2025-02-26,1052,273.95,87.5
5321,141,2,58,20250227,2025-02-27,1694,312.02,80.7
5322,141,2,58,20250301,2025-03-01,961,249.62,84.5
5323,141,2,58,20250302,2025-03-02,730,172.64,77.8
5324,141,2,58,20250303,2025-03-03,1078,280.38,84.4
5325,141,2,58,20250304,2025-03-04,1275,302.1,80.4
5326,141,2,58,20250305,2025-03-05,935,260.8,84.2
5327,141,2,58,20250306,2025-03-06,997,201.59,76.4
5328,141,2,58,20250308,2025-03-08,915,209.6,81.9
5329,141,2,58,20250309,2025-03-09,1272,291.08,85.0
5330,141,2,58,20250310,2025-03-10,1147,211.44,84.6
5331,141,2,58,20250311,2025-03-11,1422,271.45,81.6
5332,141,2,58,20250312,2025-03-12,1073,268.83,89.4
5333,141,2,58,20250313,2025-03-13,864,171.96,86.6
